,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_lag_6,Close_lag_7,Close_lag_8,Close_lag_9,Close_lag_10,Close_lag_11,Close_lag_12,Close_lag_13,Close_lag_14,Close_lag_15,Close_lag_16,Close_lag_17,Close_lag_18,Close_lag_19,Close_lag_20,Close_frac_diff,Close_frac_diff_d,Close_SMA,Close_slope,Close_volatility,Close_regime,Close_regime_label,Close_trend,Close_detail_1,Close_detail_2,Close_detail_3,Close_details
2020-06-11,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,1.1232,1.1169,1.1134,1.1121999999999999,1.111,1.1098,1.1076,1.1003,1.098,1.0899,1.0899333333333334,1.0899666666666668,0.0029000000000001247,1.0,1.11558,2.695072892470196,0.015773400512973653,1,uptrend,1.1296961644419596,0.0015151361192320102,-0.005270561965157142,0.0004025207361895305,-0.0033529051097356015
2020-06-12,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,1.1232,1.1169,1.1134,1.1121999999999999,1.111,1.1098,1.1076,1.1003,1.098,1.0899,1.0899333333333334,-0.007200000000000095,1.0,1.1173516666666665,2.8733162903606724,0.014698400577346742,1,uptrend,1.12813140326293,0.003009823574146188,-0.0028728224330947312,-0.0005407385960349314,-0.00040373745498347455
2020-06-13,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,1.1232,1.1169,1.1134,1.1121999999999999,1.111,1.1098,1.1076,1.1003,1.098,1.0899,-0.0042999999999999705,1.0,1.1192383333333333,3.05018214852395,0.013354007108277726,1,uptrend,1.1266651905909684,0.003421344012482367,-1.7429271194361495e-05,-0.0006017377373151124,0.002802177003972893
2020-06-14,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,1.1232,1.1169,1.1134,1.1121999999999999,1.111,1.1098,1.1076,1.1003,1.098,0.002266666666666639,1.0,1.12124,3.205496978594735,0.011611637638806387,1,uptrend,1.125465750906493,0.0022325520430316317,0.00244387997804406,-0.00013577199892295187,0.00454066002215274
2020-06-15,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,1.1232,1.1169,1.1134,1.1121999999999999,1.111,1.1098,1.1076,1.1003,0.002266666666666861,1.0,1.12295,3.2744896973821547,0.010471300237073792,1,uptrend,1.124658288668634,-5.357313805460186e-06,0.0037792162895746943,0.002057817072431458,0.005831676048200693
2020-06-16,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,1.1232,1.1169,1.1134,1.1121999999999999,1.111,1.1098,1.1076,0.002266666666666639,1.0,1.12425,3.3128101451938896,0.009025444862760417,1,uptrend,1.1242544152919214,-0.002416453230392079,0.0018802561368671655,-0.002132147644403373,-0.0026683447379282866
2020-06-17,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,1.1232,1.1169,1.1134,1.1121999999999999,1.111,1.1098,-0.005900000000000016,1.0,1.125085,3.2775523692375463,0.008132294116810167,1,uptrend,1.1240409811736634,-0.00378945764728361,-0.0007561736230078057,0.0005817818016035337,-0.003963849468687882
2020-06-18,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,1.1232,1.1169,1.1134,1.1121999999999999,1.111,-0.0020000000000000018,1.0,1.125605,3.19771528461148,0.007403320536808112,1,uptrend,1.1238686678082448,-0.0032441469025597854,-0.0021905354290198986,0.0007046500966280435,-0.00473003223495164
2020-06-19,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,1.1232,1.1169,1.1134,1.1121999999999999,-0.0040999999999999925,1.0,1.1259299999999999,3.089206090515373,0.0068504569361380495,1,uptrend,1.123794702191155,-0.0014926954848547736,-0.0025845498198981964,-0.0009339854766652496,-0.005011230781418219
2020-06-20,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,1.1232,1.1169,1.1134,-0.0027000000000001467,1.0,1.1263333333333332,2.97716460803763,0.006206759190518479,1,uptrend,1.1237779063300337,0.0006263439969029367,-0.0012432025667985364,0.0005492097802644085,-6.764878963119118e-05
2020-06-21,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,1.1232,1.1169,0.002766666666666584,1.0,1.1268150000000001,2.885747938751493,0.005481702418361522,1,uptrend,1.1237289608425425,0.0021392025739260198,0.000977631679045424,-0.0001277144268054616,0.002989119826165982
2020-06-22,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,1.1232,0.002766666666666806,1.0,1.12726,2.760773946534778,0.004971998786181005,1,uptrend,1.1236240176192838,0.0021672232838324105,0.0024096754359181124,-0.001045795095514035,0.0035311036242364874
2020-06-23,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,1.1336,0.002766666666666584,1.0,1.1276300000000001,2.5943600078245144,0.004929122195076425,1,uptrend,1.12338118712262,0.0014077605385453816,0.0017156292388892738,0.00239908366096565,0.005522473438400306
2020-06-24,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,1.1284,0.0048000000000001375,1.0,1.1272,2.3127473405221144,0.00475287539930984,1,uptrend,1.1230216216806321,0.0004957079948592768,-0.0010499625165959292,-0.0015045769000546663,-0.0020588314217913186
2020-06-25,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,1.1286666666666667,-0.005600000000000049,1.0,1.126865,2.0800432405011504,0.004897755483064865,1,uptrend,1.1227809684231511,-0.0002504206830329497,-0.002059610994377447,-0.000767367158895262,-0.0030773988363056587
2020-06-26,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,1.1289333333333333,-0.0033000000000000806,1.0,1.1265166666666666,1.8607125472637875,0.005009342149613356,1,uptrend,1.122791042570343,-0.00032528566225459364,1.78909759500503e-05,0.0012290632542594402,0.0009216685679548968
2020-06-27,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,1.1292,0.0,1.0,1.1261933333333334,1.6580536937994328,0.0050536490203630735,1,uptrend,1.1229968907031325,-0.00019562918392530056,0.0011262197969631998,-1.6981217371094132e-05,0.0009136093956668051
2020-06-28,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,1.134,0.0007666666666668043,1.0,1.125895,1.461232066902185,0.005042918432391544,1,uptrend,1.123385798005269,-0.00023489801263368052,0.00029424855781611664,-0.0006941479828366318,-0.0006347974376541957
2020-06-29,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,1.1369,0.0007666666666665822,1.0,1.125395,1.2505679287805993,0.004679684537272524,1,uptrend,1.1239016646219662,-0.00025453858238786006,-3.368653632654462e-05,0.0005548514495489233,0.0002666263308345187
2020-06-30,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,1.1297,0.0007666666666668043,1.0,1.124705,0.9976697093647013,0.0038352211217347336,1,uptrend,1.1244759739003904,-0.00034505436056627423,5.093470462632338e-05,-0.0005134395032521557,-0.0008075591591921066
2020-07-01,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,1.1254,-0.0009000000000001229,1.0,1.12447,0.7968948887574268,0.003652699074148484,1,uptrend,1.1251870951434062,-0.0003479934928083393,-0.0004216766619374735,0.0008181457555496168,4.847560080380403e-05
2020-07-02,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,1.1276666666666666,0.0019000000000000128,1.0,1.12439,0.6299120986976714,0.0036487777333427808,1,uptrend,1.1260395747854894,-0.00010500405602742098,-0.000877774004301738,-0.0006174249886602642,-0.001600203048989423
2020-07-03,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,1.1299333333333335,-0.0012000000000000899,1.0,1.1242466666666666,0.44747692999553834,0.003568713955785159,0,sideways,1.1269156272669885,0.00010681379862590877,-0.0005034116981022536,-0.0002567967251602162,-0.0006533946246365611
2020-07-04,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,1.1322,0.001000000000000112,1.0,1.12409,0.25418286896650155,0.003369125383229867,0,sideways,1.127767866643719,0.00017742882222723127,0.0005543742748928793,0.0002809706324876974,0.001012773729607808
2020-07-05,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,1.1263,0.0020000000000000018,1.0,1.12392,0.0863796250946347,0.0030044100139852317,0,sideways,1.1285782319261404,0.00013819584374305839,0.0011357104026790278,0.00030033025916089925,0.0015742365055829853
2020-07-06,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,1.1243,0.0020000000000000018,1.0,1.124145,-0.009339559706478262,0.003341608587669533,0,sideways,1.1293275197056492,-6.49483112350719e-05,0.0007772181571466346,0.000947861827437382,0.0016601316733489448
2020-07-07,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,1.1202,0.0020000000000000018,1.0,1.1242800000000002,-0.07155014954423056,0.003402190556797982,0,sideways,1.130073678481804,-0.00035599979934034887,0.00015133796905746115,-0.0030397895515606502,-0.003244451381843538
2020-07-08,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,1.1175,-0.0038000000000000256,1.0,1.124915,-0.06130036735798594,0.0037663091741504825,0,sideways,1.1308566468832866,-0.000634091146341868,-0.0005230365248564354,0.003030983348479059,0.0018738556772807556
2020-07-09,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,1.1202666666666665,0.005900000000000016,1.0,1.125445,-0.043075502029421564,0.0033955126045886433,0,sideways,1.1316427624250747,-0.0008765595434973453,-0.001152665246865934,-0.0015995192120882083,-0.0036287440024514875
2020-07-10,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,1.1230333333333333,-0.0047999999999999154,1.0,1.1259216666666667,-0.036549274933395104,0.003298063848103114,0,sideways,1.1324417287975077,-0.0009412447648112119,-0.0011787051598796745,0.00018646236528822128,-0.0019334875594026655
2020-07-11,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,1.1258,0.0016999999999998128,1.0,1.1263299999999998,-0.04304167054931529,0.0034247619117263764,0,sideways,1.1332971682075292,-0.0005601711766257783,-0.000154800124784699,0.0008782211271828364,0.0001632498257723591
2020-07-12,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,1.1306,0.0014000000000000679,1.0,1.12667,-0.052339300604997696,0.0036961636504567975,0,sideways,1.1342476288484236,0.000337753938291045,0.001434519640824084,1.7803093881155344e-05,0.0017900766729962844
2020-07-13,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,1.125,0.0013999999999998458,1.0,1.12684,-0.07005844115535176,0.003955521716126339,0,sideways,1.1353748846467009,0.0015070840728739865,0.0015860545512490717,-0.002019902427538945,0.0010732361965841136
2020-07-14,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,1.1217,0.0014000000000000679,1.0,1.12757,0.03282469836762836,0.004845241229604681,0,sideways,1.1367721436302438,0.00254744165791609,-0.00012120487660342509,0.001131976729175846,0.003558213510488511
2020-07-15,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,1.1217,0.005600000000000049,1.0,1.1285349999999998,0.14819876382705655,0.005493222565307763,0,sideways,1.1385209296729506,0.002772537558500205,-0.0008963781025877476,0.0018016195884432687,0.0036777790443557265
2020-07-16,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,1.1224666666666667,0.0014000000000000679,1.0,1.129365,0.25284431359204884,0.005657758477887684,0,sideways,1.1406877311990076,0.0017832187521604234,-9.187330209279162e-05,-0.00209708912886329,-0.00040574367879565843
2020-07-17,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,1.1232333333333333,-0.0026999999999999247,1.0,1.1303716666666666,0.3710138578929545,0.0061366245460081105,0,sideways,1.1432836186923492,1.0249691841631049e-05,-0.00026823308783650423,0.0002209233509244521,-3.7060045070421056e-05
2020-07-18,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,1.124,0.0042999999999999705,1.0,1.13137,0.48627980406696913,0.006525988531689533,0,sideways,1.146277492919846,-0.001955122805243438,-0.0013597300531227794,0.00017436470364530702,-0.0031404881547209104
2020-07-19,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,1.1231,0.0005999999999999339,1.0,1.13236,0.6188938106176156,0.006843237153335723,1,uptrend,1.1495873382436945,-0.003216167292076692,-0.0006133647822117341,0.0008373599385198859,-0.00299217213576854
2020-07-20,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,1.125,0.000600000000000156,1.0,1.133425,0.7753144157801151,0.006982299048304238,1,uptrend,1.153114723823144,-0.0030842242238826164,0.0016952561031728613,-0.0013578061694061712,-0.0027467742901159265
2020-07-21,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,1.1238,0.0005999999999999339,1.0,1.134805,0.919099664730938,0.007897066410679625,1,uptrend,1.1567924765053126,-0.0020028188318638998,0.0019498615086425187,0.0008742442975655011,0.0008212869743441201
2020-07-22,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,1.1248,0.008199999999999985,1.0,1.136455,1.0730262631293508,0.008864861147126844,1,uptrend,1.1605007347242111,-0.00044703668424170485,-0.00017764600756105237,6.0480817908070153e-05,-0.000564201873894687
2020-07-23,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,1.1268,0.0041999999999999815,1.0,1.138185,1.2397931652009975,0.009797705155582637,1,uptrend,1.164059221352329,0.0010645294830867959,-0.0006463755415008936,-0.00047605203240860057,-5.789809082269834e-05
2020-07-24,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,1.1288,0.0025999999999999357,1.0,1.140115,1.425597594498651,0.011146029503107743,1,uptrend,1.167333064226866,0.0019337877031381494,0.0008253453337227451,0.0009226247060846597,0.0036817577429455544
2020-07-25,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,1.1308,0.006000000000000005,1.0,1.1421066666666666,1.6181460127648428,0.012495002977796326,1,uptrend,1.1702448781915307,0.0024067192717468185,-0.0002970576942343579,-0.001458863930393407,0.0006507976471190537
2020-07-26,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,1.127,0.0032333333333334213,1.0,1.14416,1.780464263951731,0.01384095794946992,1,uptrend,1.1727641302186447,0.002543391833707803,-0.0036751334333279414,-0.0004878731023767711,-0.0016196147019969093
2020-07-27,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,1.1329,0.0032333333333331993,1.0,1.146565,1.9821574696694766,0.014844824939530462,1,uptrend,1.1749663564492165,0.0019583532957780834,-0.002973021847493396,0.0034676113809753977,0.002452942829260085
2020-07-28,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,1.1281,0.0032333333333334213,1.0,1.14849,2.0957138983834334,0.015462927179515074,1,uptrend,1.176898171768732,0.000694400114810488,0.0022803305923918913,-0.0025516878975014065,0.0004230428097009727
2020-07-29,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,1.1298,-0.0037000000000000366,1.0,1.151035,2.27376726539279,0.016105748764797336,1,uptrend,1.1784795541992399,-0.0011031918820432341,0.004857761767564909,-0.0008729024759343247,0.00288166740958735
2020-07-30,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,1.1312,0.007600000000000051,1.0,1.153775,2.473825147693809,0.016942689344438037,1,uptrend,1.1796817786911635,-0.0029960669309666305,0.002699003246938954,0.0023658759152383265,0.0020688122312106498
2020-07-31,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,1.1325999999999998,0.005600000000000049,1.0,1.156085,2.641765734731405,0.01685203052300956,1,uptrend,1.1805120505130209,-0.0037669715988320356,-0.0003264711327816307,-0.001984715007136126,-0.006078157738749793
2020-08-01,1.1769666666666667,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,1.134,-0.007200000000000095,1.0,1.1583033333333332,2.807684000934896,0.016514597122804956,1,uptrend,1.1809604548969348,-0.0027744378859330576,-0.002992063183949843,0.00054805888525955,-0.00521844218462335
2020-08-02,1.1765333333333332,1.1769666666666667,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,1.1396,-0.0004333333333332856,1.0,1.16043,2.980902346384573,0.015949151290914582,1,uptrend,1.181089848621136,-0.0006113555670178933,-0.003727885056251532,0.0013393795062810773,-0.0029998611169883478
2020-08-03,1.1761,1.1765333333333332,1.1769666666666667,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,1.141,-0.00043333333333350765,1.0,1.162255,3.076083968179355,0.015522785647843582,1,uptrend,1.1809393792277476,0.0019304823966710305,-0.0010262091052595816,-0.000650607997867039,0.00025366529354440995
2020-08-04,1.18,1.1761,1.1765333333333332,1.1769666666666667,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,1.1383,-0.0004333333333332856,1.0,1.1642050000000002,3.160734935115017,0.015157490090639712,1,uptrend,1.1804713599868673,0.0034265727382573347,0.001523759629088636,-0.001843652519159367,0.0031066798481866036
2020-08-05,1.1861,1.18,1.1761,1.1765333333333332,1.1769666666666667,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,1.1426,0.0039000000000000146,1.0,1.166595,3.2965427474731523,0.01461671827792599,1,uptrend,1.1797277049762558,0.0028530317339689557,0.0018673011031896968,0.0006783076457863054,0.005398640482944957
2020-08-06,1.1875,1.1861,1.18,1.1761,1.1765333333333332,1.1769666666666667,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,1.1432,0.006099999999999994,1.0,1.16884,3.4031579583706506,0.014178892969757126,1,uptrend,1.1788497953380885,0.0010527766765414455,0.0015511658781000757,0.003051962186584695,0.005655904741226216
2020-08-07,1.1786,1.1875,1.1861,1.18,1.1761,1.1765333333333332,1.1769666666666667,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,1.1438000000000001,0.0014000000000000679,1.0,1.1706100000000002,3.4683613671919966,0.01296750820341817,1,uptrend,1.1780022470783569,-0.0011135360895563186,0.000520861241080051,-0.002853737892730257,-0.003446412741206525
2020-08-08,1.1769333333333334,1.1786,1.1875,1.1861,1.18,1.1761,1.1765333333333332,1.1769666666666667,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,1.1444,-0.008899999999999908,1.0,1.1722666666666666,3.5242031391665707,0.011381625697089014,1,uptrend,1.1774260584752756,-0.002678621351658109,-0.0008356556137936639,-0.000476238896547586,-0.003990515861999358
2020-08-09,1.1752666666666667,1.1769333333333334,1.1786,1.1875,1.1861,1.18,1.1761,1.1765333333333332,1.1769666666666667,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,1.1526,-0.0016666666666667052,1.0,1.17381,3.5630941615016454,0.009307885734255976,1,uptrend,1.1773078993476565,-0.002691313220424531,-0.001276965110660357,0.0013548851568427184,-0.0026133931742421696
2020-08-10,1.1736,1.1752666666666667,1.1769333333333334,1.1786,1.1875,1.1861,1.18,1.1761,1.1765333333333332,1.1769666666666667,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,1.1568,-0.0016666666666667052,1.0,1.17486,3.5296813108860015,0.007861391332586636,1,uptrend,1.1776460969963123,-0.0018360143260774866,-0.0008845552044767475,0.0002603789834282825,-0.0024601905471259514
2020-08-11,1.1739,1.1736,1.1752666666666667,1.1769333333333334,1.1786,1.1875,1.1861,1.18,1.1761,1.1765333333333332,1.1769666666666667,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,1.1594,-0.0016666666666667052,1.0,1.175715,3.4546022499791107,0.0066267619305408814,1,uptrend,1.1784128656466788,-0.0006700618707414872,0.00010484913250172813,-0.0010255274657583048,-0.0015907402039980639
2020-08-12,1.1782,1.1739,1.1736,1.1752666666666667,1.1769333333333334,1.1786,1.1875,1.1861,1.18,1.1761,1.1765333333333332,1.1769666666666667,1.1774,1.1846,1.179,1.1714,1.1751,1.1718666666666666,1.1686333333333334,1.1654,0.00029999999999996696,1.0,1.176655,3.379942627955912,0.005412896393639318,1,uptrend,1.179523054994774,0.0007041014365266107,0.0009729012595382912,0.0003523470915608563,0.002029349787625758
