,Open,High,Low,Close,Close_frac_diff,Close_frac_diff_d,Close_SMA,Close_slope,Close_volatility,Close_regime,Close_regime_label,Close_trend,Close_detail_1,Close_detail_2,Close_detail_3,Close_details,Close_SMA_5,Close_SMA_10,Close_SMA_20,Close_SMA_50,Close_SMA_200,Close_EMA_5,Close_EMA_10,Close_EMA_20,Close_EMA_50,Close_EMA_200,Close_MACD,Close_MACD_Signal,Close_MACD_Hist,ATR,Plus_DI,Minus_DI,DX,ADX,Close_RSI_7,Close_RSI_14,Close_RSI_21,%K,%D,Close_ROC_5,Close_ROC_10,Close_ROC_20,Close_ROC_60,CCI_20,Close_BB_MA,Close_BB_STD,Close_BB_Upper,Close_BB_Lower,Close_BB_Width,Close_BB_PctB,ATR_14,ATR_Pct_14,ATR_10,KC_Middle,KC_Upper,KC_Lower,KC_Width,body_size,body_size_pct,upper_shadow,lower_shadow,upper_shadow_pct,lower_shadow_pct,direction,doji,dragonfly_doji,gravestone_doji,long_legged_doji,hammer,shooting_star,bullish_engulfing,bearish_engulfing,body_high,body_low,morning_star,evening_star,has_pattern,pattern_confidence,is_peak,is_valley,peak_prominence,valley_prominence,hs_top,hs_bottom,hs_confidence,double_top,double_bottom,double_confidence,support_level,resistance_level,support_strength,resistance_strength,fib_0.000,fib_0.236,fib_0.382,fib_0.500,fib_0.618,fib_0.786,fib_1.000,has_reversal_pattern,upper_channel,lower_channel,channel_width,channel_breakout_up,channel_breakout_down,breakout_strength,returns,volatility,volatility_breakout_up,volatility_breakout_down,volatility_breakout_strength,breakout_up,breakout_down,has_breakout
2022-02-06,1.1459,1.1474333333333333,1.1413,1.1443333333333334,-0.00013333333333331865,1.0,1.130385,-0.47281323877069736,0.009523848029372652,0,sideways,1.143897264422549,0.0013232640364141018,-0.002178386084846781,0.0006783221241175646,-0.00017679992431511474,1.1415000000000002,1.1309600000000002,1.130385,1.132588,1.1535705,1.1406170224833398,1.135810298427102,1.133162765446788,1.133165711754207,1.1507087730098493,0.0020282532656807906,-0.0006165722540589869,0.002644825519739777,0.008214285714285714,27.043478260869673,15.01449275362308,28.600964851826845,47.56332748299555,98.91451831750351,61.668928086838626,52.560240963855485,88.91941391941391,88.76469324727611,1.5470168899932135,2.6952645906249018,0.3185178691446744,0.8934344324927901,129.8285341248713,1.130385,0.009523848029372652,1.1494326960587453,1.1113373039412546,0.033701254101470464,0.8661422696560032,0.007758617146106894,0.678003246091485,0.007954909518265406,1.133162765446788,1.1490725844833187,1.1172529464102572,0.028080377367955225,0.0015666666666664941,0.2554347826086679,0.0015333333333333865,0.0030333333333334433,0.25000000000000905,0.49456521739132303,-1,False,False,False,False,False,False,False,False,1.1459,1.1443333333333334,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.161,1.1499788,1.1431606,1.13765,1.1321394,1.1242938,1.1143,False,1.1446,1.1143,0.030299999999999994,False,False,0.0,-0.00011650259218265457,0.0043357342038167586,False,False,0.0,False,False,False
2022-02-07,1.1469,1.1469,1.1414,1.1442,-0.00013333333333331865,1.0,1.13097,-0.41122186608432143,0.01000764561524175,0,sideways,1.1425578930801306,0.00033923964865081874,-0.00039630297659195803,0.0011578576258837806,0.0011007942979426413,1.14428,1.13395,1.13097,1.132946,1.1534065,1.1418113483222267,1.1373356987130834,1.134213930642332,1.1335984289403167,1.1506440090993035,0.00262570451072186,3.1883098897182496e-05,0.0025938214118246777,0.008207142857142857,27.06701479547443,14.708442123585652,29.583333333333748,48.935681980350104,98.15668202764998,62.21765913757704,52.63951734539975,88.55311355311359,89.59923370799504,1.229762010085822,2.6832989320649814,1.0331125827814702,1.3283740701381719,117.67779011297719,1.13097,0.01000764561524175,1.1509852912304834,1.1109547087695166,0.03539491097108394,0.8304973144695169,0.007597287349956405,0.663982463726307,0.007709418566438872,1.134213930642332,1.1496327677752098,1.1187950935094542,0.02718858711979633,0.0026999999999999247,0.4909090909090718,0.0,0.0028000000000001357,0.0,0.5090909090909281,-1,False,False,False,False,False,False,False,False,1.1469,1.1442,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.161,1.1499788,1.1431606,1.13765,1.1321394,1.1242938,1.1143,False,1.1446,1.1143,0.030299999999999994,False,False,0.0,-0.00011651616661811914,0.004335385652678865,False,False,0.0,False,False,False
2022-02-08,1.1443,1.145,1.1395,1.1414,-0.00013333333333331865,1.0,1.131335,-0.38697577769365443,0.010257808179869755,0,sideways,1.140903324911923,-0.00017695490881463826,0.0019065385649081944,-0.0011008297521900225,0.0006287539039035335,1.1438000000000001,1.1363600000000003,1.131335,1.133224,1.153228,1.141674232214818,1.1380746625834317,1.1348983182002053,1.1339043729034415,1.1505520289092608,0.0028405087111307292,0.0005936082213438919,0.0022469004897868374,0.008121428571428582,27.352682497801307,14.16007036059805,31.779661016949323,49.46411309286827,84.68899521531067,61.71079429735242,57.30706075533654,85.74481074481069,87.73911273911274,-0.20982689281342504,2.1569855902622503,0.6436822149722188,0.9106179824949212,90.67863524913747,1.131335,0.010257808179869755,1.1518506163597395,1.1108193836402604,0.03626797784871772,0.7453009410858319,0.007447481110673809,0.6524865174937629,0.007488476709794992,1.1348983182002053,1.1498752716197953,1.1199213647806152,0.02639347187216113,0.0029000000000001247,0.5272727272727441,0.0006999999999999229,0.0019000000000000128,0.12727272727271186,0.34545454545454396,-1,False,False,False,False,False,False,False,False,1.1443,1.1414,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.161,1.1499788,1.1431606,1.13765,1.1321394,1.1242938,1.1143,False,1.1446,1.1143,0.030299999999999994,False,False,0.0,-0.002447124628561559,0.0039774221780359085,False,False,0.0,False,False,False
2022-02-09,1.1416,1.1449,1.1402,1.1422,-0.0028000000000001357,1.0,1.1318949999999999,-0.3122137673501335,0.01054038335576936,0,sideways,1.1388974747009097,-0.0005742726380437895,0.002820347461206451,-0.0004329085680168801,0.0018131662551457814,1.14332,1.13855,1.1318949999999999,1.133502,1.1530488333333333,1.141849488143212,1.1388247239318987,1.1355937164668524,1.1342296916131105,1.1504689241439945,0.003040249794515004,0.0010829365359781144,0.00195731325853689,0.007914285714285716,28.068592057761844,12.003610108303128,40.09009009009068,46.96288408949345,82.51366120218549,71.16704805492009,56.73876871880199,83.79120879120875,86.02971102971101,-0.20968023763759946,1.9548335267339123,0.9902740937223875,1.064739713906504,85.88247661095383,1.1318949999999999,0.01054038335576936,1.1529757667115386,1.1108142332884612,0.03724862590883199,0.744417106384459,0.007251232459911389,0.6348478777719654,0.007209629038815485,1.1355937164668524,1.1500129745444834,1.1211744583892214,0.025395100146368053,0.000600000000000156,0.1276595744681203,0.0026999999999999247,0.0013999999999998458,0.5744680851063759,0.29787234042550376,1,False,False,False,False,False,False,False,False,1.1422,1.1416,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.161,1.1499788,1.1431606,1.13765,1.1321394,1.1242938,1.1143,False,1.1446,1.1143,0.030299999999999994,False,False,0.0,0.0007008936393904097,0.004025259178671683,False,False,0.0,False,False,False
2022-02-10,1.1429,1.1496,1.1374,1.1427,0.0008000000000001339,1.0,1.13233,-0.272438767331995,0.010807956241985965,0,sideways,1.1367803226223414,-0.0009220572383922449,0.0009007411654776913,0.0015564504759274708,0.0015351344030129174,1.1429666666666667,1.1404900000000002,1.13233,1.133708,1.1528675,1.1421329920954748,1.1395293195806444,1.1362705053747713,1.1345618605694592,1.1503916214161936,0.003201981414892918,0.0015067455117610752,0.001695235903131843,0.007978571428571422,32.05013428827223,2.6857654431512037,84.53608247422734,45.85831855193826,39.622641509435695,90.8045977011492,60.17391304347832,81.59560439560438,83.71054131054127,-0.1543659346420534,1.7270542152586277,0.7671957671957719,1.192549517371666,83.86050283860432,1.13233,0.010807956241985965,1.153945912483972,1.1107140875160282,0.03817952802446615,0.7398695869926682,0.007604715855632003,0.665504144187626,0.007708666134933935,1.1362705053747713,1.1516878376446391,1.1208531731049034,0.02713672879290803,0.00019999999999997797,0.01639344262294903,0.006699999999999928,0.005300000000000082,0.5491803278688471,0.43442622950820386,-1,True,False,False,True,False,False,False,False,1.1429,1.1427,False,False,True,1,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.161,1.1499788,1.1431606,1.13765,1.1321394,1.1242938,1.1143,False,1.1446,1.1143,0.030299999999999994,False,False,0.0,0.00043775170723159285,0.003960493448508438,False,False,0.0,False,False,False
2022-02-11,1.1428,1.1431,1.133,1.1349,0.0004999999999999449,1.0,1.1324033333333332,-0.2728603069715452,0.010820804631150364,0,sideways,1.1349992765542096,-0.0010030120134140268,-0.001274170945415137,-0.0018590065494275112,-0.004136189508256675,1.14108,1.1412900000000001,1.1324033333333332,1.13375,1.1526425,1.1397219947303165,1.1386876251114362,1.1361399810533646,1.1345751209392843,1.1502374759294653,0.0026699821839648585,0.0017393928462018319,0.0009305893377630266,0.008321428571428575,30.729613733905616,5.407725321888386,70.07125890736357,43.72055133103566,10.569105691057388,74.17840375586837,50.7223113964688,74.83028788299559,80.07236702326958,-0.8243518788231929,0.7099121483716386,0.129400347028219,0.584950810954532,34.870293567537814,1.1324033333333332,0.010820804631150364,1.1540449425956338,1.1107617240710326,0.03822244005339788,0.5576820937021529,0.007782950437372574,0.685782926898632,0.00794779952144054,1.1361399810533646,1.1520355800962456,1.1202443820104835,0.02798176159269313,0.007900000000000018,0.7821782178217841,0.00029999999999996696,0.0019000000000000128,0.029702970297026437,0.18811881188118942,-1,False,False,False,False,False,False,False,False,1.1428,1.1349,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.161,1.1499788,1.1431606,1.13765,1.1321394,1.1242938,1.1143,False,1.1446,1.1143,0.030299999999999994,False,False,0.0,-0.0068259385665528916,0.003927977131984645,False,False,0.0,False,False,False
2022-02-12,1.1400000000000001,1.1410666666666667,1.1313333333333333,1.1334333333333333,-0.007800000000000029,1.0,1.1324316666666667,-0.28558639869092906,0.010822823376918854,0,sideways,1.1337782144366373,-0.0008700498304934682,-0.0020570605427431125,0.0007112397379531036,-0.002215870635283477,1.1389266666666669,1.1416033333333333,1.1324316666666667,1.1337846666666667,1.1524026666666667,1.1376257742646556,1.1377322993335992,1.1358822050800284,1.1345303449547373,1.1500702705304988,0.0021057474719772262,0.0018126637713569108,0.0002930837006203154,0.008502380952380968,28.00336040324843,6.692803136376363,61.4205004035513,42.126568235841894,9.535452322738777,69.64285714285697,50.0,65.78130905858136,74.06906711239378,-0.9409776845539897,0.2772125394437941,0.05002059671628256,0.6869799532142951,20.903649430464,1.1324316666666667,0.010822823376918854,1.1540773134205045,1.110786019912829,0.03822861438969132,0.5231378317787841,0.007922263501369774,0.6989615770405353,0.008126352902629823,1.1358822050800284,1.152134910885288,1.1196294992747686,0.02861688603373207,0.006566666666666832,0.6746575342465896,0.0010666666666665492,0.0020999999999999908,0.10958904109587791,0.21575342465753244,-1,False,False,False,False,False,False,False,False,1.1400000000000001,1.1334333333333333,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1591,1.1485272,1.1419864,1.1367,1.1314136000000001,1.1238872,1.1143,False,1.1446,1.1143,0.030299999999999994,False,False,0.0,-0.0012923311892384381,0.004245258400156058,False,False,0.0,False,False,False
2022-02-13,1.1372,1.1390333333333333,1.1296666666666666,1.1319666666666668,-0.0014666666666667272,1.0,1.132415,-0.30373327816247686,0.01082329345839693,0,sideways,1.1333551205912884,-0.00040343729980323,-0.001188742812468018,0.0011155626032658913,-0.00047661750900535667,1.13704,1.1404200000000002,1.132415,1.1337846666666667,1.1521415,1.135739405065326,1.136684002485066,1.1355092966597082,1.1344298085512836,1.1498901351686697,0.0015226870664182268,0.0017546684303691741,-0.00023198136395094732,0.008521428571428584,25.873148924280432,8.074881251746326,52.427983539094384,40.892626133026866,8.685968819599566,64.75548060708266,49.29797191887683,55.49626871097129,65.36928855084943,-0.8264704164476222,-1.0345631520661924,-0.029438605787623917,0.3071924383399871,7.893466141500436,1.132415,0.01082329345839693,1.1540615869167938,1.110768413083206,0.03823083748765936,0.4896442488819026,0.008025435156033845,0.7089815797903805,0.008250384279033515,1.1355092966597082,1.1520100652177752,1.1190085281016413,0.029063202928600786,0.005233333333333201,0.5587188612099456,0.0018333333333333535,0.0023000000000001908,0.19572953736654855,0.24555160142350585,-1,False,False,False,False,False,False,False,False,1.1372,1.1319666666666668,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1591,1.1485272,1.1419864,1.1367,1.1314136000000001,1.1238872,1.1143,False,1.1446,1.1143,0.030299999999999994,False,False,0.0,-0.001294003470281857,0.004254576168600404,False,False,0.0,False,False,False
2022-02-14,1.1344,1.137,1.128,1.1305,-0.0014666666666665051,1.0,1.1324450000000001,-0.2949475917749189,0.010816785066798474,0,sideways,1.1336937602686483,0.0003463510534246186,0.0013706199180271964,-0.0012629404790175124,0.00045403049243430255,1.1347,1.13901,1.1324450000000001,1.13375,1.151851,1.1339929367102175,1.135559638396872,1.135032220787355,1.1342756984120177,1.1496971985003248,0.0009315217488652383,0.001590039094068387,-0.0006585173452031488,0.008378571428571442,24.211423699914693,9.633418584825293,43.07304785894173,39.86418209667874,7.975460122699758,59.47368421052638,48.6153846153846,45.611901573896546,55.62982644781641,-1.0243389949220805,-1.2318713961209204,0.05310204442872113,-0.2030367231638408,-5.29764394256318,1.1324450000000001,0.010816785066798474,1.1540785701335972,1.1108114298664031,0.03820683588800694,0.4550467170238468,0.008095046930602864,0.7160589943036588,0.008325345851130175,1.135032220787355,1.1516829124896155,1.1183815290850947,0.02933959300417053,0.0039000000000000146,0.43333333333332924,0.0025999999999999357,0.0025000000000001688,0.2888888888888779,0.27777777777779283,-1,False,False,False,False,False,False,False,False,1.1344,1.1305,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1591,1.1485272,1.1419864,1.1367,1.1314136000000001,1.1238872,1.1143,False,1.1446,1.1143,0.030299999999999994,False,False,0.0,-0.0012956800848081818,0.004263511101123745,False,False,0.0,False,False,False
2022-02-15,1.1307,1.1369,1.1302,1.1356,-0.0014666666666667272,1.0,1.13304,-0.218841505030698,0.010636215305427826,0,sideways,1.1341612907121486,0.000814347783768412,0.002433708402713883,0.00018926875989959258,0.003437324946381888,1.13328,1.1381233333333334,1.13304,1.1338119999999998,1.151594,1.1345286244734785,1.135566976870168,1.1350862949980831,1.134327631807625,1.1495569278684807,0.0008645800129036818,0.001444947277835446,-0.0005803672649317643,0.008435714285714309,21.337849280270994,9.568162574089802,38.08219178082177,40.43912413099958,34.40860215053752,61.012658227847986,54.209748892171376,40.14025609507765,47.08280879331517,-0.6213354336221277,-0.7747422380148028,1.0590015128593144,1.0410178841534057,9.534936308133512,1.13304,0.010636215305427826,1.1543124306108556,1.1117675693891444,0.03754930207381133,0.5601717793051231,0.007995400721274084,0.7040683974351958,0.00816281126601715,1.1350862949980831,1.1514119175301174,1.1187606724660488,0.028765429736885086,0.004899999999999904,0.7313432835820831,0.0013000000000000789,0.0004999999999999449,0.1940298507462825,0.07462686567163437,1,False,False,False,False,False,False,False,False,1.1356,1.1307,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1591,1.1485272,1.1419864,1.1367,1.1314136000000001,1.1238872,1.1143,False,1.1446,1.1143,0.030299999999999994,False,False,0.0,0.004511278195488577,0.004245959624932244,False,False,0.0,False,False,False
2022-02-16,1.136,1.1397,1.1345,1.1373,0.005099999999999882,1.0,1.13419,-0.022477951773769433,0.009706108886037845,0,sideways,1.13434471483639,0.0007086732447964343,0.00041206514792902247,-0.00010934689863137566,0.0010113914940940811,1.13376,1.13742,1.13419,1.13394,1.151346,1.1354524163156523,1.1358820719846827,1.1352971240458847,1.1344441952661495,1.1494349683872023,0.0009378925558067852,0.001343536333429714,-0.00040564377762292874,0.00834285714285716,19.606164383561534,9.674657534246629,33.91812865497027,42.05474510433688,37.43589743589701,59.2592592592591,60.75949367088614,38.65469964501659,41.46895243799694,0.21147237642082928,-0.6146227789105785,2.06407610158843,1.0843480579504128,26.66962379751167,1.13419,0.009706108886037845,1.1536022177720757,1.1147777822279243,0.034230980297967166,0.5801041909923773,0.007795729241183069,0.6854593547158242,0.007866530139415422,1.1352971240458847,1.1510301843247155,1.1195640637670539,0.027716198597883417,0.0013000000000000789,0.25000000000002137,0.0023999999999999577,0.0014999999999998348,0.46153846153846484,0.28846153846151384,1,False,False,False,False,False,False,False,False,1.1373,1.136,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1591,1.1485272,1.1419864,1.1367,1.1314136000000001,1.1238872,1.1143,False,1.1446,1.1143,0.030299999999999994,False,False,0.0,0.0014970059880239361,0.0041490463548127686,False,False,0.0,False,False,False
2022-02-17,1.1374,1.1387,1.1323,1.136,0.0017000000000000348,1.0,1.135275,0.16336937949044117,0.008504122667224253,0,sideways,1.134351041140256,0.00018283262088062752,-0.001769577260741263,0.0005345467708838887,-0.0010521978689767468,1.1342733333333332,1.1366,1.135275,1.1339640000000002,1.151092,1.135634944210435,1.135903513442013,1.1353640646129433,1.1345052072164965,1.1493012871097177,0.0008809392198383392,0.001251016910711439,-0.00037007769087309974,0.0074785714285714455,10.31518624641824,12.893982808022958,11.11111111111172,41.35771266817405,33.49753694581243,34.765625000000114,69.69147005444626,40.818560475544054,39.87117207187944,0.2264506072993555,-0.7166579269358708,1.9474109306290899,0.8612270265470956,6.316875080572972,1.135275,0.008504122667224253,1.1522832453344485,1.1182667546655516,0.029963216550084246,0.5213131920942913,0.007696034295384275,0.6774678076922778,0.007719877125473876,1.1353640646129433,1.150803818863891,1.1199243103619956,0.027197891376298303,0.0014000000000000679,0.21875000000001193,0.0013000000000000789,0.0036999999999998145,0.20312500000001354,0.5781249999999746,-1,False,False,False,False,False,False,False,False,1.1374,1.136,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1591,1.1485272,1.1419864,1.1367,1.1314136000000001,1.1238872,1.1143,False,1.1446,1.1143,0.030299999999999994,False,False,0.0,-0.001143058120109064,0.0035830378733818177,False,False,0.0,False,False,False
2022-02-18,1.1362,1.1378,1.1314,1.1321,-0.0013000000000000789,1.0,1.136015,0.3006330510943567,0.007434308605677953,0,sideways,1.1340957102742915,-0.0006477852095526785,-0.00254726965421248,-0.0006642965003953907,-0.0038593513641605494,1.1343,1.13567,1.136015,1.13396,1.150819,1.1344566294736234,1.1352119655434652,1.1350532013164725,1.1344108853648693,1.1491301300240488,0.000515167355819468,0.0011038469997330447,-0.0005886796439135767,0.0074071428571428665,7.232401157184021,13.886210221793801,31.506849315070056,41.7024701621658,41.46341463414647,28.222996515679483,65.08474576271192,34.10224270850207,37.858500943020914,0.01177890986188146,-0.8147888557911265,1.3246218562606327,0.40798226164080464,-23.596835482464588,1.136015,0.007434308605677953,1.150883617211356,1.121146382788644,0.026176797333408285,0.3683468696399753,0.007603460417142538,0.6716244516511384,0.007587889412926485,1.1350532013164725,1.1502289801423253,1.1198774224906196,0.02674020708148567,0.0040999999999999925,0.6406250000000027,0.0015999999999998238,0.000700000000000145,0.24999999999997397,0.10937500000002331,-1,False,False,False,False,False,False,False,False,1.1362,1.1321,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1478,1.139894,1.135003,1.13105,1.127097,1.121469,1.1143,False,1.1446,1.1173,0.027300000000000102,False,False,0.0,-0.0034330985915491663,0.0036093207528113775,False,False,0.0,False,False,False
2022-02-19,1.1346333333333334,1.1382333333333332,1.1311333333333333,1.1317333333333335,-0.0038999999999997925,1.0,1.1365866666666666,0.40473908389686564,0.006549187709108151,0,sideways,1.1334876739388142,-0.0014640059840580232,-0.0010789017796964536,0.0008326779228069205,-0.0017102298409475563,1.1345466666666666,1.1346233333333333,1.1365866666666666,1.1338586666666668,1.1505476666666667,1.1335488640935267,1.1345794869598047,1.1347370234133163,1.134305883324417,1.148957027569415,0.00019347334244312897,0.0009217722682750616,-0.0007282989258319327,0.007430952380952371,7.62576097404659,13.841717398269987,28.955223880598822,41.79688765842511,44.444444444444926,27.99539170506918,62.80307510348922,24.434156378601486,33.118319854215876,0.10909627008699463,-0.9163602404716031,1.020559969055923,0.30429259357735994,-37.560192616373286,1.1365866666666666,0.006549187709108151,1.149685042084883,1.1234882912484503,0.023048617060818965,0.31473529432575803,0.007567498958775205,0.6686644932942275,0.007539100471633825,1.1347370234133163,1.149815224356584,1.1196588224700486,0.026575674596237525,0.0028999999999999027,0.4084507042253451,0.0035999999999998256,0.000600000000000156,0.5070422535211104,0.08450704225354447,-1,False,False,False,False,False,False,False,False,1.1346333333333334,1.1317333333333335,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1453,1.137984,1.133458,1.1298,1.126142,1.120934,1.1143,False,1.1446,1.1203,0.02429999999999999,False,False,0.0,-0.00032388187144827274,0.0037139407883878283,False,False,0.0,False,False,False
2022-02-20,1.1330666666666667,1.1386666666666667,1.1308666666666667,1.1313666666666666,-0.0003666666666666263,1.0,1.1369900000000002,0.49851946789236656,0.005904523986637744,0,sideways,1.1325375342568853,-0.0019266821554905628,0.0025795707527272397,0.00042190049160674415,0.001074789088843421,1.1337,1.1334899999999999,1.1369900000000002,1.1337993333333332,1.150287,1.13282146495124,1.1339953378155978,1.1344160370564924,1.1341906199260738,1.148781999102721,-9.002071372488096e-05,0.0007194136718750732,-0.0008094343855999541,0.007549999999999993,7.915484074424447,13.62346263008534,26.500732064422476,41.64687103075338,47.88732394366142,27.771428571428444,60.29776674937954,17.283950617284738,25.273449901462772,-0.37278384407655185,-0.9918030395846156,0.7181221994718046,-0.09125161898034806,-53.00824842309695,1.1369900000000002,0.005904523986637744,1.1487990479732757,1.1251809520267246,0.02077247464494064,0.2619057291468618,0.00758410617600555,0.670349091895249,0.007565190424470446,1.1344160370564924,1.1495464179054333,1.1192856562075515,0.026675188563448426,0.0017000000000000348,0.2179487179487216,0.005600000000000049,0.0004999999999999449,0.7179487179487216,0.0641025641025568,-1,False,False,False,False,False,True,False,False,1.1330666666666667,1.1313666666666666,False,False,True,1,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1453,1.137984,1.133458,1.1298,1.126142,1.120934,1.1143,False,1.1446,1.1233,0.021300000000000097,False,False,0.0,-0.0003239868049011996,0.0036886501004814417,False,False,0.0,False,False,False
2022-02-21,1.1315,1.1391,1.1306,1.131,-0.00036666666666684833,1.0,1.137195,0.5935505557349341,0.005599042054658293,1,uptrend,1.1309839720503931,-0.002073582986479427,0.003390136389987243,-0.0021904228541220604,-0.000873869450614244,1.1324400000000001,1.1331,1.137195,1.1337819999999998,1.150026,1.1322143099674935,1.1334507309400346,1.1340907001939693,1.1340654975760318,1.148605063788266,-0.00034035532699561166,0.0005074598721009362,-0.0008478151990965479,0.0077642857142857,8.095676172953022,13.247470101196152,24.13793103448382,41.25791372369266,51.90839694656469,27.55102040816317,57.534246575342486,15.586419753087057,19.101508916324438,-0.5539435505143686,-0.3436426116838476,0.36382997604047507,-0.15889830508474256,-64.15468000833908,1.137195,0.005599042054658293,1.1483930841093166,1.1259969158906833,0.019694219741234642,0.22339018266322053,0.007649527163433721,0.6763507659976765,0.007658671382023396,1.1340907001939693,1.149408042958016,1.1187733574299226,0.02701255333709539,0.0004999999999999449,0.05882352941175856,0.007600000000000051,0.00039999999999995595,0.8941176470588346,0.047058823529406844,-1,False,False,False,False,False,True,False,False,1.1315,1.131,False,False,True,1,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1453,1.137984,1.133458,1.1298,1.126142,1.120934,1.1143,False,1.1446,1.1269,0.01770000000000005,False,False,0.0,-0.0003240918063698306,0.0036569158880341217,False,False,0.0,False,False,False
2022-02-22,1.1312,1.1368,1.1288,1.1325,-0.0003666666666666263,1.0,1.137305,0.6700686444166104,0.005476726676375806,1,uptrend,1.1287966134250627,-0.001748731921587271,-0.00019356282940288336,0.0001994745460985792,-0.0017428202048915752,1.13174,1.1330066666666667,1.137305,1.133844,1.1498085,1.1323095399783292,1.1332778707691191,1.1339392049374009,1.1340041055142267,1.148444814397338,-0.00041294962141558145,0.0003233779733976327,-0.0007363275948132141,0.007942857142857125,7.913669064748147,12.859712230216038,23.809523809524908,40.68861820887663,33.684210526316534,34.16370106761583,55.714285714285744,16.769547325103385,16.54663923182507,-0.3080985915492773,-0.08234567538157878,0.19463859152437646,0.07069011222056165,-81.88963747192714,1.137305,0.005476726676375806,1.1482584533527516,1.1263515466472485,0.01926212115967406,0.2806627807113949,0.007674560937474171,0.6776654249425317,0.007692804243821056,1.1339392049374009,1.149324813425043,1.1185535964497588,0.02713656679414554,0.0013000000000000789,0.16250000000000972,0.0042999999999999705,0.0023999999999999577,0.5374999999999959,0.29999999999999444,1,False,False,False,False,False,False,False,False,1.1325,1.1312,False,False,False,0,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1453,1.137984,1.133458,1.1298,1.126142,1.120934,1.1143,False,1.1446,1.1303,0.01429999999999998,False,False,0.0,0.0013262599469496816,0.003597288967688619,False,False,0.0,False,False,False
2022-02-23,1.1327,1.136,1.1301,1.1309,0.0015000000000000568,1.0,1.13666,0.6022896743387296,0.0054309767788068945,1,uptrend,1.1263850978088914,-0.0005364888774810431,-0.002003416625528819,0.00404568132592738,0.0015057758229175184,1.1315000000000002,1.1329,1.13666,1.1338920000000001,1.1495868333333334,1.1318396933188861,1.1328455306292793,1.1336497568481245,1.1338823758862178,1.1482702391297028,-0.0005927548421558182,0.00014015141028694253,-0.0007329062524427607,0.0080285714285714,7.829181494661877,12.722419928825849,23.809523809524915,39.52572061740765,15.957446808511122,30.44982698961917,50.63559322033892,16.049382716049966,16.135116598080145,-0.10599770338309833,-0.0942312788951516,-1.1278195488721776,-0.09423127889512939,-80.03722661703384,1.13666,0.0054309767788068945,1.1475219535576138,1.1257980464423862,0.019112053837759345,0.234854325722905,0.00754780658479743,0.6674159151823706,0.00751352381943893,1.1336497568481245,1.1486768044870024,1.1186227092092467,0.02651091758826361,0.0018000000000000238,0.30508474576272654,0.0032999999999998586,0.0007999999999999119,0.5593220338983006,0.13559322033897284,-1,False,False,False,False,False,False,False,True,1.1327,1.1309,False,False,True,1,False,False,,,False,False,0.0,False,False,0.0,,,0,0,1.1453,1.137984,1.133458,1.1298,1.126142,1.120934,1.1143,False,1.1446,1.1305,0.014100000000000001,False,False,0.0,-0.0014128035320088994,0.00354680781981897,False,False,0.0,False,False,False
