,Close_ROC_20,returns,High,Close_RSI_7,Close_trend,Close_RSI_14,Close_MACD_Hist,Close_ROC_10,Close_detail_2,body_high,Close_ROC_60,Close_ROC_5,DX,Close_detail_3,Close_EMA_5,body_low,Open,direction,Close_BB_PctB,Close_RSI_21,Low,Close_details,Close
2023-12-03,3.067817777053805,-0.0017879680269247133,1.2724,56.80981595092028,1.263223083092452,66.84819605173601,0.0001792041825586614,0.970770499215412,0.00015995434701645856,1.2683666666666666,4.342568161829363,-0.3020037290895283,35.37353735373473,-0.0004412642773533901,1.26622583495294,1.2654666666666667,1.2683666666666666,-1,0.734339107856064,71.9142645971914,1.2606333333333333,-0.0007204393832933608,1.2654666666666667
2023-12-04,1.080259262222949,-0.0017911705826572089,1.2727,51.2195121951222,1.261432990960246,62.851405622490084,-0.0003450662979708561,0.23010394350553298,-0.0008846758574342139,1.2714,3.625922887612809,-0.4884197258547385,30.89887640449383,0.0002560920134877498,1.26521722330196,1.2632,1.2714,-1,0.6575713384364755,69.5364238410596,1.2603,-0.0018095347026037363,1.2632
2023-12-05,1.4092446448703555,-0.0030873970867637546,1.2653,30.620155038759705,1.2595428978397392,55.55555555555561,-0.0009892224740979689,-0.137453411223587,-0.0008967775286675495,1.2629,2.9008007844419037,-0.22975756615432052,12.023460410557076,-6.736424415434212e-05,1.26324481553464,1.2593,1.2629,-1,0.5342404042326757,56.6115702479339,1.2576,-0.0027791858471957346,1.2593
2023-12-06,1.2332742221505821,-0.0026999126498848947,1.2615,26.804123711340196,1.2577708710715352,56.795131845841695,-0.0016405894804569134,-0.46495654241407447,0.0007143492011638512,1.2601,2.6285683155371498,-1.110236220472438,20.886075949366703,-0.0009310762366979002,1.2607965436897601,1.2559,1.2601,-1,0.4045319431232426,60.35242290748894,1.255,-0.0023245583502327764,1.2559
2023-12-07,1.0352299173421065,0.0024683493908750354,1.2614,43.599999999999795,1.2564582766167411,55.90062111801223,-0.0018437763106040547,-0.2772277227722775,0.0019394634064435093,1.259,2.8874965949332587,-0.6888935633151183,14.838709677419699,0.002622611041999672,1.2601976957931735,1.256,1.256,1,0.4821939402464857,63.14285714285711,1.2543,0.0025866883403011746,1.259
2023-12-08,0.5664511302303055,-0.003494837172358989,1.2603,14.351851851851407,1.2558507638674814,43.76367614879647,-0.002229831239071162,-1.1581186480737582,0.0014506399645592579,1.2594,2.533507682249092,-0.8587082499209919,16.387959866220267,-0.001822353915042923,1.258331797195449,1.2546,1.2594,-1,0.3035423062956334,56.168359941944814,1.2501,-0.0017437828891632987,1.2546
2023-12-09,0.4697216365528778,0.00018598225197941076,1.2599333333333333,17.035775127767707,1.255987337619196,43.14159292035402,-0.0024094959660812838,-1.1475237645081848,-0.001224805836895332,1.2577,2.1435354768688075,-0.6623390331433554,20.276497695851578,-0.0010960015600278918,1.257165642574744,1.2548333333333332,1.2577,-1,0.2891868714817393,55.39143279172812,1.2511,-0.0026274650733377016,1.2548333333333332
2023-12-10,0.3732139048837846,0.00018594766901336435,1.2595666666666667,20.342205323194136,1.2568428798529423,42.50559284116342,-0.0024448892626913092,-0.5651507949083534,-0.004904137787967574,1.256,1.9467684726396373,-0.3361655946425235,24.433849821215194,0.0006107925607807026,1.2564659839387182,1.2550666666666668,1.256,-1,0.2786499439420449,54.58646616541368,1.2521,-0.0032774202496553243,1.2550666666666668
2023-12-11,0.12762223817499585,0.00018591309890569896,1.2592,24.51612903225812,1.258243851200274,41.85520361990969,-0.0023824282494559965,-1.1574803149606239,-0.0036460830948288423,1.2553,3.121662696130789,-0.04777450433951502,28.88888888888779,0.00234533295749362,1.2560773226258122,1.2543,1.2543,1,0.28199297507865667,53.75191424196027,1.2531,0.0008737315879210851,1.2553
2023-12-12,0.5523535062439855,0.0006372978570858834,1.2616,37.096774193547986,1.2599930790554787,32.722513089005105,-0.0022203149813620317,-0.917648296171647,0.0033647784661010446,1.2561,3.4593526068692926,-0.23034154090547654,55.357142857142215,-0.0006722498307018102,1.2560848817505414,1.2556,1.2556,1,0.282400271695837,51.91082802547768,1.2513,0.005551689284702596,1.2561
2023-12-13,0.6782095268491162,0.004537855266300461,1.2636,70.0680272108845,1.2620610959777205,41.32420091324196,-0.0016864727562280954,-0.2897481824886805,0.006247468222932685,1.2618,3.7152720697024577,0.5738880918221057,54.66666666666611,-0.004417018170883127,1.2579899211670278,1.2563,1.2563,1,0.5273340270836931,59.84374999999994,1.2499,0.004895317754229151,1.2618
2023-12-14,1.293342854875812,0.011729275637977432,1.2796,83.33333333333347,1.2642822199200037,64.00778210116732,-0.0003630383606915092,1.0607979734008843,0.0020029309879136207,1.2766,4.716594208842584,1.7346261123655227,30.650154798761463,0.005226568097167383,1.2641932807780185,1.2617,1.2617,1,1.090618630292107,65.59571619812576,1.2611,0.009996207838180287,1.2766
2023-12-15,0.5128069572572835,-0.007128309572301372,1.2792,70.73954983922857,1.2663308142304037,47.62808349146114,-0.00013849423495768294,0.6511554037957668,-0.0017558502225179548,1.2765,3.7573673870334057,0.99065122702644,29.11392405063245,-0.001551859661016107,1.265295520518679,1.2675,1.2765,-1,0.7042463101312855,54.687500000000064,1.2667,-0.0013119046585507717,1.2675
2023-12-16,0.3672099965656539,-0.0008678500986194493,1.2763333333333333,68.09176225234627,1.2680046285982176,48.706338939197856,-0.00010362724848913749,0.8360538259415629,-0.0029286690515141346,1.2736333333333334,3.9908030875349,0.884250776706752,25.28147389969205,-0.0001707692328687592,1.2656636803457861,1.2664,1.2736333333333334,-1,0.6496722476975393,53.47732181425489,1.2653999999999999,-0.0022238132482364924,1.2664
2023-12-17,0.22178217821782198,-0.0008686039166139192,1.2734666666666665,65.58375634517778,1.269196359366745,49.83454665784251,-0.0001892378158397023,0.5003971405877827,-0.0028360240808058667,1.2707666666666666,4.225700164744661,0.7324257622800756,21.669980119284645,-0.0006515845828497279,1.2655424535638575,1.2653,1.2707666666666666,-1,0.6002541974101733,52.27858985382635,1.2641,-0.004084686498089441,1.2653
2023-12-18,-0.40179626565824966,-0.0008693590452857336,1.2706,63.20474777448064,1.2699066164991806,51.01626016260152,-0.00034544222121992135,0.7651841224294742,-0.0004264070955422403,1.2679,4.1093634192538975,0.19020446980504424,18.260869565217316,-0.001563257451504978,1.2650949690425717,1.2642,1.2679,-1,0.5689485041507248,51.09114249037229,1.2628,-0.0042046832131324725,1.2642
2023-12-19,0.283598550496289,0.006960923904445471,1.2763,70.26378896882491,1.2704031551694863,62.66173752310524,9.487722089128459e-05,1.447735423030938,0.0017376192653445986,1.273,4.6875,-0.28199906000313524,39.19999999999974,0.0057348092624466985,1.2677299793617145,1.2645,1.2645,1,0.9007668507338724,52.315394242803386,1.2639,0.004040331488055351,1.273
2023-12-20,0.11884012042466807,-0.007305577376276351,1.2737,52.09713024282563,1.2708687236993021,56.500000000000064,-0.0002693119782039349,0.6878784659513304,0.0015088786689231633,1.2731,3.672609932181148,-0.29980276134122796,43.40659340659352,-0.005008677395094993,1.2663866529078098,1.2637,1.2731,-1,0.5368577763610771,46.80134680134677,1.2624,-0.0074062307541593484,1.2637
2023-12-21,-0.09448818897638267,0.004035767982907279,1.2697,39.04494382022457,1.2711907545120171,57.90322580645169,-0.00019907203262524084,1.0754401338325392,0.0010000391593064277,1.2688,3.841117415975548,0.18951358180669953,41.08108108108144,0.0003288296597620162,1.26719110193854,1.2639,1.2639,1,0.7394997388493584,53.79310344827585,1.2611,-0.002282995409196295,1.2688
2023-12-22,0.17879680269246023,0.0009457755359394415,1.2746,54.5126353790613,1.271366422160447,63.09523809523822,-0.00010865757292782569,1.1065997930101101,0.0005520373743944283,1.27,3.690398432397113,0.3714534102584377,64.4562334217509,0.0014210705569411126,1.26812740129236,1.2687,1.2687,1,0.7771640174762235,50.0,1.2672,-0.0006045592160817373,1.27
2023-12-23,0.3292592982825804,-0.0002887139107611292,1.274,55.995055624227675,1.2714472529212832,62.55656108597303,-0.00011007114806598026,0.6208062556136706,-0.0007115441836751303,1.2696333333333334,4.419223072072809,0.4297843168275195,64.4562334217509,0.0002925409459088184,1.2686293786393512,1.2694333333333332,1.2694333333333332,1,0.7490722558375423,51.21019108280256,1.2675333333333334,-0.0015151478057262987,1.2696333333333334
2023-12-24,0.48026176905211493,-0.00028879729055641956,1.2733999999999999,57.56035578144812,1.2714203056369193,62.0203160270879,-0.0001687157800783004,-0.5744425296360212,-0.0017359979251566123,1.2701666666666667,4.828763352053711,-0.29327048965698266,64.4562334217509,-0.0003728975029819665,1.2688418079817898,1.2692666666666665,1.2701666666666667,-1,0.7190620137694967,52.48041775456906,1.2678666666666667,-0.0016012417999427132,1.2692666666666665
2023-12-25,0.7623282776145324,-0.00028888071852506414,1.2728,59.21568627450971,1.2714031982649991,61.486486486486406,-0.0002597729438832911,0.1104536489151764,-0.0009854859403597117,1.2709,4.642916048160983,0.4114900688454437,64.45623342175091,-0.0012919613399593405,1.2688612053211932,1.2689,1.2709,-1,0.6867872946204293,53.8152610441766,1.2682,-9.304595152748456e-05,1.2689
2023-12-26,1.32972370411657,0.0029159114193395563,1.2732,49.019607843137365,1.2714170864539809,63.28502415458937,-0.00010625504641174812,0.4895767530006312,0.0010327661285824007,1.2726,4.98267612605181,0.29949558638082685,62.46498599439824,-2.11365343126525e-06,1.2701074702141288,1.2693,1.2693,1,0.7914093635561642,58.92617449664423,1.2683,0.004645497883362948,1.2726
2023-12-27,1.6203335980937483,0.005343391482005355,1.2804,93.85474860335148,1.271261083251038,63.92405063291146,0.0003905870339785296,1.114360230775313,0.0008743817428215173,1.2794,5.410304295287283,0.7401574803149735,67.23716381418123,0.0033353020092250093,1.2732049801427527,1.2719,1.2719,1,0.9615479527340849,65.08344030808738,1.2697,0.00836437174792139,1.2794
2023-12-28,1.4666029013231219,-0.005002344849148188,1.2829,60.937499999999645,1.270869682654336,46.71532846715325,0.00023328938882966315,0.6960923904445471,-0.0016565783694786897,1.2797,4.750672006144052,0.2651684213289762,51.0948905109492,-0.0032901529897344374,1.2731366534285018,1.273,1.2797,-1,0.7251058905978044,58.620689655172406,1.2711,-0.001427335942509804,1.273
2023-12-29,1.439766237216089,-7.855459544381382e-05,1.2774,58.01104972375644,1.2703598055016592,55.895196506550015,7.575500733074825e-05,-0.007855459544381382,-0.0008187284404615456,1.2731,4.610453648915169,0.2862545301749009,44.75524475524566,0.00016750029843939468,1.2730577689523346,1.2729,1.2731,-1,0.7022510704537052,61.89856957087122,1.2699,0.0012282930215731548,1.2729
2023-12-30,1.4049718474450135,-0.00015712153350611047,1.2766333333333333,58.5501858736054,1.2698356247922749,57.015590200445374,-8.022397070202823e-05,0.7121943499248218,0.0036059888230963798,1.2731,4.731731402238304,0.2994719836078463,51.64835164835311,0.0012794017752067114,1.2729385126348898,1.2727,1.2731,-1,0.6773525561486718,61.62185602775368,1.2703666666666666,0.004580947882866017,1.2727
2023-12-31,1.3701903927348047,-0.00015714622456197702,1.2758666666666667,59.09943714821775,1.269501168492068,58.18181818181799,-0.00022686852954689057,0.29161412358134076,0.003355096330122691,1.2731,4.732510288065828,-0.007857928650012447,59.23076923077,-0.0006371708999344426,1.2727923417565932,1.2725,1.2731,-1,0.6533805945657518,61.34490238611705,1.2708333333333335,0.0007661098428477773,1.2725
2024-01-01,1.2897062335801346,-0.0001571709233791907,1.2751,59.659090909090956,1.2695194423937135,59.39675174013918,-0.00035945802591958505,0.18110236220472142,-0.002427559388125483,1.2731,4.278337841160562,-0.5549476317023738,67.61133603239007,0.0013955507651491619,1.2726282278377288,1.2723,1.2731,-1,0.6290405932420815,61.06770833333328,1.2713,-0.003372337406729608,1.2723
2024-01-02,-0.03170074496749997,-0.00856716183290096,1.2761,27.419354838710063,1.2698100915000186,37.16814159292057,-0.0011583172462301724,-0.6484811887946584,-0.004559314335748617,1.273,1.9230769230769162,-0.9112333071484513,2.040816326530399,-0.0033515542218352356,1.2688854852251525,1.2614,1.273,-1,0.016305703103726296,53.04948216340626,1.2609,-0.009808059729671397,1.2614
2024-01-03,-0.8146639511201648,0.003805295703186884,1.2678,21.052631578947057,1.270324460400193,53.07125307125299,-0.0013283265400893685,-0.24160932822101522,-0.0011542006182508955,1.2662,2.4074623244277893,-0.5263571372456588,7.5268817204301355,0.0028464140078167883,1.267990323483435,1.2618,1.2618,1,0.3062616873266354,52.558139534883715,1.2614,0.0006510193407517151,1.2662
2024-01-04,0.03155818540434563,0.0013425999052283366,1.2731,35.91160220994492,1.2710466164300984,48.79356568364626,-0.0012900799477424522,-0.07880841673889583,0.0014349862094918465,1.2679,2.6418047385180055,-0.37715093894868934,27.272727272726506,-0.00022906573312829907,1.2679602156556236,1.2665,1.2665,1,0.40514276783134157,44.03292181069964,1.2656,0.0008232298771951394,1.2679
2024-01-05,0.410612760581186,0.002918211215395594,1.2772,47.00460829493118,1.271881137101402,52.010050251256324,-0.000992731869286178,-0.07857928650006896,0.0019139355348553714,1.2716,3.038651648974966,-0.07072691552062471,2.5316455696213733,-0.0004989120404218637,1.269173477103749,1.2682,1.2682,1,0.6095194121180909,53.03703703703702,1.261,0.0009392537601256267,1.2716
2024-01-06,0.5795726968571335,0.0008126245150466005,1.2770666666666666,49.852071005917175,1.27278805238458,53.70675453047761,-0.0007164892766915983,-0.5288937522797243,0.0015724977181608053,1.2726333333333333,3.474537225248664,0.026199271660254375,2.531645569621382,-0.0006859695686168098,1.2703267625136105,1.2695,1.2695,1,0.652641058722665,54.62184873949579,1.2630666666666666,0.00013516359700045351,1.2726333333333333
2024-01-07,0.7488266624479323,0.0008119646926321167,1.2769333333333333,52.49643366619137,1.2736571911512036,55.3484602917344,-0.0004663232629344518,0.05236973029589809,-0.00023620858134989684,1.2736666666666667,3.701894371166481,0.9724644574811148,2.531645569621371,5.748111646933574e-05,1.2714400638979626,1.2708,1.2708,1,0.6953132094495003,56.20979713013356,1.2651333333333334,-0.0009729516592131356,1.2736666666666667
2024-01-08,0.1335428122545279,0.000811305940852991,1.2768,54.95867768595037,1.2742255121924893,56.93779904306222,-0.0002445528143825001,0.14140938015554383,-0.0013761876985714876,1.2747,4.304066770313386,0.6712999526141239,2.531645569621374,0.0020732416244792773,1.2725267092653085,1.2721,1.2721,1,0.7511671182622158,57.8008915304606,1.2672,0.0001680004908931193,1.2747
2024-01-09,0.5381023977209631,-0.0032948929159801743,1.2766,75.9999999999999,1.2743343024895364,47.51773049645391,-0.0003856274513396648,-0.17286084701815252,-0.00038708502060662666,1.2749,3.9518900343642693,0.2050634908115745,3.8461538461555773,-0.0018202710589025363,1.2718511395102057,1.2705,1.2749,-1,0.4635852081082535,48.006379585327,1.2688,-0.001947293617744277,1.2705
2024-01-10,0.4019546027742793,0.0026761117670208723,1.2746,73.91304347826099,1.2739860749047973,42.93059125964001,-0.00026083782485193836,0.11001964636543349,0.00019959858301362403,1.2739,4.071129023473663,0.18087448883297164,35.802469135804024,-0.0003072799306943257,1.2725340930068039,1.2709,1.2709,1,0.6789720826876524,58.97887323943658,1.2685,0.0010439782477603358,1.2739
2024-01-11,0.47244094488188004,0.001648481042467953,1.2776,74.54545454545459,1.2732300004013248,54.335260115607134,-5.831976790761232e-05,0.29081191542874585,-0.0001297335010603913,1.276,4.083963238892818,0.26454333534142727,33.064516129032896,0.0006626669167477503,1.2736893953378694,1.2742,1.2742,1,0.7915589643648765,56.69144981412644,1.2689,0.002238833058619722,1.276
2024-01-12,0.43057050592032464,-0.0007053291536051054,1.2787,62.77372262773659,1.2722648188665209,53.10734463276834,-9.019436697964983e-06,1.0860948152845884,0.00042169034041563514,1.2759,3.852418960742776,0.112535985344131,23.88663967611506,0.0002938334568029334,1.274159596891913,1.2751,1.2759,-1,0.7113546982144796,54.766355140186775,1.2718,0.0025238522667323554,1.2751
2024-01-13,0.39130206418405145,-0.0006796852534440845,1.2780333333333334,55.911330049261224,1.2712796486068356,52.12569316081339,-5.618959990415229e-05,0.6344442689411922,0.0012661636149356387,1.2755666666666667,1.963137819743399,-0.036609921288666136,24.497991967873098,-0.0002615043431172264,1.27418417570572,1.2742333333333333,1.2755666666666667,-1,0.639234125233809,54.25925925925918,1.2716,0.002298351128765525,1.2742333333333333
2024-01-14,0.35201092810044354,-0.0006801475396971401,1.2773666666666665,48.87780548628359,1.2702782193664883,51.179673321233984,-0.00016122479470163107,0.4311591345268928,0.00013719593880392268,1.2752333333333332,2.542008911794702,0.22563295290567442,25.09960159362704,-0.00047283741205225445,1.2739116726927022,1.2733666666666665,1.2752333333333332,-1,0.5690905638796318,53.76146788990823,1.2714,5.2429757769913545e-05,1.2733666666666665
2024-01-15,-0.007857928650012447,-0.000680610455223607,1.2767,41.666666666666806,1.2693638212471174,50.267379679144355,-0.0002966550878751575,0.07077697389115123,-0.002392473169684105,1.2749,2.5713364501047886,-0.1098987361645376,25.691699604744546,0.0016965134636893653,1.2734411151284681,1.2725,1.2749,-1,0.5116641688774528,53.2727272727273,1.2712,-0.0012004195339145917,1.2725
2024-01-16,-1.2349538846334274,-0.006994106090373209,1.2738,30.726256983240518,1.2687401088648873,53.10734463276834,-0.0009560293891534006,-0.7098142958170683,-0.0021025924319021793,1.2733,1.4043816708129375,-0.9717868338557922,22.63374485596825,-0.0028668882495131655,1.2701607434189788,1.2636,1.2733,-1,-0.015935776481707603,42.52491694352169,1.2618,-0.005951256373583721,1.2636
2024-01-17,-0.4556166535742201,0.002849002849002913,1.2698,31.491712707182515,1.2685093193230284,51.46198830409373,-0.0011093363717086465,-0.5077204920177936,0.001484840289038799,1.2672,1.5764441831881637,-0.6195592502548641,29.323308270677693,0.0015442592591838778,1.269173828945986,1.2633,1.2633,1,0.2437306583556784,39.29824561403508,1.2595,0.002271710966524348,1.2672
2024-01-18,-0.18854584020739917,0.0026041666666665186,1.271,35.75129533678732,1.2687381765449912,53.63128491620105,-0.000954030454846517,-0.32948929159801743,0.0028325772695708628,1.2705,1.724091915983883,-0.2929866324848929,52.888888888890065,0.0012632289696313111,1.2696158859639908,1.2677,1.2677,1,0.4602369091732373,47.68089053803343,1.2647,0.00399382293884202,1.2705
2024-01-19,-0.21214740315863567,-0.00039354584809125903,1.2716,36.507936507936606,1.269394465894246,47.54601226993856,-0.0008537660383676879,-0.0393545848091259,0.0005619776969293886,1.2706,1.5674984005118464,-0.26439098452918364,36.21621621621591,-0.00146877051420222,1.269743923975994,1.27,1.2706,-1,0.4368450288730432,47.329650092081096,1.266,-0.0003307012611443278,1.27
2024-01-20,-0.1807465618860471,0.0001574803149606563,1.2722,38.93967093235818,1.2702207447925236,46.16998950682061,-0.0007466383242162962,-0.2904466598634192,-0.0011146047715213888,1.2702,1.3161043311797016,-0.1807465618860471,31.937172774869257,-0.0003325351473039096,1.2698959493173294,1.2701333333333333,1.2701333333333333,1,0.456797388561289,47.69797421731126,1.2668666666666666,-0.0007013095948071345,1.2702
2024-01-21,-0.14933584846341663,0.0001574555188159632,1.2728000000000002,41.55597722960164,1.2710157105611652,44.719827586206705,-0.0006391229000733821,-0.4388714733542409,-0.0011819855035312935,1.2704,1.6970861351264688,0.5381449825894169,27.918781725887428,0.0005480296549792207,1.270063966211553,1.2696666666666667,1.2696666666666667,1,0.4755948065139018,48.06629834254143,1.2677333333333334,-0.0005940939803940304,1.2704
2024-01-22,0.729348343110825,0.00015743073047858047,1.2734,44.378698224851924,1.2717589904244277,43.189368770764084,-0.000535543912642999,-0.35291349698062247,-0.0005530240349535858,1.2706,1.380355860528204,0.26830808080806623,24.137931034482307,0.0007264130742073074,1.2702426441410353,1.2692,1.2692,1,0.45014742879090014,48.43462246777159,1.2686,-0.0009274892232777523,1.2706
2024-01-23,0.19744116253355148,-0.001495356524476632,1.2749,75.75757575757568,1.2723334003522833,46.762589928057494,-0.0005726584702706013,-0.43424804457582455,0.0009639793126507779,1.2709,0.6665079742918412,-0.14167650531287102,36.099585062240365,-0.001405088126943348,1.269728429427357,1.2687,1.2709,-1,0.28137326975922733,58.05739514348777,1.2648,-0.00260213082657301,1.2687
2024-01-24,0.3470305229118953,0.0028375502482855808,1.2776,75.75757575757568,1.2725793608081162,47.14285714285704,-0.0003437090543258561,-0.0837674406429012,0.0013979192562773464,1.2723,0.8934471729534099,0.18110236220472142,21.509433962263305,0.0011636423473457998,1.2705856196182381,1.2688,1.2688,1,0.5607768336091012,56.916099773242664,1.2677,-8.84879688634304e-06,1.2723
2024-01-25,-0.06291286568104182,-0.0011789672247112248,1.2744,51.85185185185165,1.2724134795894417,40.510948905109274,-0.00028468450397674716,-0.133595284872301,-0.00027173947743673653,1.2721,0.7159274033762042,0.047236655644766756,37.021276595744254,-0.0006068696638846274,1.2706570797454921,1.2708,1.2721,-1,0.43678530320145054,53.30296127562633,1.268,-0.0027460708358298365,1.2708
2024-01-26,-0.19120458891013214,-0.00047214353163360645,1.2759,51.21951219512182,1.2717344307522462,40.959409594096016,-0.0002771749808477312,0.5223171889838563,-0.0013468265962979782,1.271,0.6099009900990104,-0.015743073047858047,34.72803347280194,-7.427841749678693e-05,1.270504719830328,1.2702,1.271,-1,0.3963010085448411,48.2843137254901,1.2674,-0.001910393331748792,1.2702
2024-01-27,-0.25909447788537987,0.00013121293234652498,1.2746,51.020408163265195,1.2705569119669136,42.676767676767575,-0.0002527891269381163,0.24989478114476604,-0.0009849961589234381,1.2705666666666666,0.08403582026839107,-0.018364027493567026,35.35911602209798,0.0004683508286719275,1.2704587021091076,1.2703666666666666,1.2705666666666666,-1,0.4233744344704875,47.16193656093491,1.2669666666666668,0.0005436592102999811,1.2703666666666666
2024-01-28,-0.32687429722025874,0.0001311957177716483,1.2733,50.81967213114745,1.2691198289179364,44.487678339818515,-0.00021852770504754448,0.002623638987264698,-0.0007562926699979895,1.2705333333333333,0.08928102515624037,0.1445048737552801,35.97811217510166,-9.888701520862389e-05,1.2704835791838496,1.2701333333333333,1.2701333333333333,1,0.45381544733618184,45.98976109215001,1.2665333333333333,0.001447054126859149,1.2705333333333333
2024-01-29,0.015741833923654802,0.0001311785077133809,1.272,50.617283950617214,1.2675972886895146,46.399999999999906,-0.00017937443997433376,0.0551181102362186,-0.0003522375174800516,1.2707,0.6734273490730525,-0.1257565039691988,36.585365853657535,3.422993999563453e-05,1.2705557194558998,1.2697,1.2697,1,0.4678000727762407,44.76439790575913,1.2661,0.0024142920273289934,1.2707
2024-01-30,-0.3296962084936017,-0.0007869678130163482,1.2723,56.944444444445345,1.2660096970168448,67.83625730994184,-0.00021325265170609971,-0.0393638797039797,0.0014963580261239814,1.271,-0.02362204724408734,-0.08655964746615563,10.344827586205575,-0.0002773507768481994,1.2702704796372666,1.2697,1.271,-1,0.394587857249983,48.857142857142975,1.2639,0.003790673630747138,1.2697
2024-01-31,-0.5877742946708508,-0.0009451051429472113,1.2752,10.416666666665705,1.2644638852636934,54.42176870748259,-0.00030340711323801646,-0.14955919395466255,0.003635958213243161,1.2699,0.06047538914597528,-0.13383719099354652,18.88888888888903,-0.0015777214244402432,1.2696803197581779,1.2685,1.2699,-1,0.3014707851821098,41.76829268292665,1.2657,0.004064433224285481,1.2685
2024-02-01,-0.07058269939611561,0.004493496255419727,1.2757,68.8888888888895,1.2630866218649432,60.81871345029258,1.692501448017779e-05,0.28333070990083087,0.0023024635417006967,1.2742,0.6901274892002984,0.3017501508750797,5.4726368159196666,0.004093960087581053,1.2711868798387853,1.2687,1.2687,1,0.8917671956218898,47.527472527472476,1.2624,0.007399498338256292,1.2742
2024-02-02,-0.8815758495304471,-0.008789828912258768,1.2774,31.632653061224303,1.2619511414855267,37.41007194244586,-0.0005008072496154681,-0.4492787893119021,-0.0025760929658996566,1.2744,-0.01583280557316824,-0.5929268548641065,0.0,-0.0033921601156182164,1.2684579198925237,1.263,1.2744,-1,-0.12285889785873509,37.04496788008558,1.2613,-0.006186929814348634,1.263
2024-02-03,-1.0706526007172479,-0.0025864344154129526,1.2730666666666668,26.5785609397945,1.2611709351213491,33.0453563714903,-0.001009253417053853,-0.9877125415913346,-0.004779444195875967,1.2707,0.034410651420091476,-0.8630413682746974,15.966386554621625,0.0005769615465370656,1.2655497243727936,1.2597333333333334,1.2707,-1,-0.18588055407203774,35.234215885946995,1.2581,-0.005796719678493581,1.2597333333333334
2024-02-04,-1.2599869024230492,-0.0025931414055885282,1.2687333333333333,22.739018087855342,1.2607547070104792,29.469548133595282,-0.00148292535805601,-1.127898436680308,-0.002144988986610636,1.2670000000000001,0.04512036520953888,-1.0422409493056173,28.787878787878757,0.0016694127703480459,1.2625220384707514,1.2564666666666666,1.2670000000000001,-1,-0.18116181734727102,33.59223300970871,1.2549000000000001,-0.0033216853765261336,1.2564666666666666
2024-02-05,-0.8230452674897082,-0.0025998832705469432,1.2644,19.723183391003644,1.2605169636735325,26.486486486486626,-0.0019065909349074248,-1.3383719099354319,0.001130420546056806,1.2633,-0.460683081810942,-1.206148994875822,39.31034482758599,-0.002563608863605129,1.2594146923138343,1.2532,1.2633,-1,-0.17182461651072056,32.0964749536178,1.2517,-0.004592024012301285,1.2532
2024-02-06,-0.5918560606060663,0.005186721991701226,1.2605,35.46511627906975,1.2603442975434949,39.1826923076924,-0.0016490728855240355,-0.8396525937393373,0.0032658210263045067,1.2597,0.40650406504065817,-1.1379689216763467,30.158730158729963,0.0012114514751632346,1.2595097948758895,1.2536,1.2536,1,0.16158838379244425,46.21359223300966,1.2529,0.00231306731743338,1.2597
2024-02-07,-0.6296733569460811,0.0022227514487576094,1.2643,41.666666666666615,1.2602656196461102,37.990196078431254,-0.001210468443059624,-0.6322804071780874,0.0029670307632736347,1.2625,0.6109709124717755,-0.039588281868563335,24.714828897338865,0.00105408661423461,1.2605065299172598,1.2598,1.2598,1,0.3025751822499929,45.36489151873748,1.2591,0.003790045672599108,1.2625
2024-02-08,-0.6614173228346454,-0.0007128712871286025,1.264,29.80769230769218,1.260248979793085,38.5572139303483,-0.0009147213809630136,-0.716140709844959,-0.000580484121229962,1.2626,0.5205566769361569,0.1481795088907667,30.035335689046327,-0.0014015787044747569,1.2608710199448399,1.2616,1.2626,-1,0.28494769571398104,40.78674948240167,1.2571,5.5847643747340085e-05,1.2616
2024-02-09,-0.6534404030861252,0.0002377932783765857,1.2644,47.29064039408891,1.2602681049814064,39.59899749373427,-0.0006453520753298488,-0.614318342915654,-0.002270331681624114,1.2622,0.5257707320958982,0.4324295643869158,35.294117647059686,0.0001935938586922609,1.26121401329656,1.2619,1.2622,-1,0.3162264123234962,41.58004158004152,1.2598,0.0013431356646380476,1.2619
2024-02-10,-0.6507136859781659,0.00018490635813717127,1.2648,56.94980694980697,1.260322842719656,39.69974979149283,-0.00040942024353901076,-0.5019051373012728,-0.00018287991948523962,1.2623,0.4803226919300574,0.7128417916799634,32.269938650307964,0.0007156865459800078,1.2615204533088178,1.2621333333333333,1.2623,-1,0.34308939147823336,41.62049861495838,1.2600333333333333,0.0036124276677381986,1.2621333333333333
2024-02-11,-0.6479878272731998,0.0001848721740966841,1.2652,70.72599531615998,1.260331652612407,39.80016652789334,-0.00020588115749035777,-0.9286872809082802,0.00032795996062795165,1.2624,0.044909388703961994,0.21169061416739243,29.238329238329154,-0.0008529171747484265,1.2618025244281008,1.2623666666666666,1.2624,-1,0.3689957256101399,41.660899653979165,1.2602666666666666,0.001077074045811421,1.2623666666666666
2024-02-12,-0.4808071254039592,0.00018483800269342154,1.2656,91.96428571428635,1.2602893915679894,39.900249376558506,-3.28458273406761e-05,-0.03167062549485067,-0.0014085345239342908,1.2626,-1.0966630111233,0.007920792079207928,26.1992619926202,0.00033835616703258535,1.262068349618734,1.2625,1.2625,1,0.3916378171149579,41.70124481327793,1.2605,-0.00145882054627749,1.2626
